id,publication_year,cited_by_count,coauthor_ids
https://openalex.org/W3134899333,2021,31,"['https://openalex.org/A5015249696', 'https://openalex.org/A5064536114', 'https://openalex.org/A5008052793', 'https://openalex.org/A5041723151']"
https://openalex.org/W3174736518,2021,26,"['https://openalex.org/A5036811107', 'https://openalex.org/A5011195481', 'https://openalex.org/A5007292959']"
https://openalex.org/W4309247158,2022,17,"['https://openalex.org/A5072266097', 'https://openalex.org/A5022414084', 'https://openalex.org/A5019170728']"
https://openalex.org/W4300962531,2022,14,"['https://openalex.org/A5059790477', 'https://openalex.org/A5023282305', 'https://openalex.org/A5041723151', 'https://openalex.org/A5062865851']"
https://openalex.org/W2135912801,2005,94,"['https://openalex.org/A5023694822', 'https://openalex.org/A5024785577', 'https://openalex.org/A5046006076', 'https://openalex.org/A5040564747', 'https://openalex.org/A5043179000', 'https://openalex.org/A5031469343']"
https://openalex.org/W2123768198,2012,48,"['https://openalex.org/A5019813501', 'https://openalex.org/A5017095669', 'https://openalex.org/A5067087157', 'https://openalex.org/A5020763245']"
https://openalex.org/W1486980488,2015,47,"['https://openalex.org/A5041723151', 'https://openalex.org/A5062327405', 'https://openalex.org/A5023282305', 'https://openalex.org/A5059448323']"
https://openalex.org/W3104250540,2017,46,"['https://openalex.org/A5069685493', 'https://openalex.org/A5049449495', 'https://openalex.org/A5028174137', 'https://openalex.org/A5017095669', 'https://openalex.org/A5025712098', 'https://openalex.org/A5035808622']"
https://openalex.org/W2768731445,2017,44,"['https://openalex.org/A5058700879', 'https://openalex.org/A5009212094', 'https://openalex.org/A5071769816']"
https://openalex.org/W2741623719,2017,43,"['https://openalex.org/A5075857479', 'https://openalex.org/A5050151332', 'https://openalex.org/A5016068576', 'https://openalex.org/A5004787019', 'https://openalex.org/A5040666820', 'https://openalex.org/A5069608785', 'https://openalex.org/A5032555063']"
https://openalex.org/W2794264240,2018,43,"['https://openalex.org/A5070519270', 'https://openalex.org/A5038063824', 'https://openalex.org/A5069608785']"
https://openalex.org/W2143049547,2015,42,"['https://openalex.org/A5058700879', 'https://openalex.org/A5042498941']"
https://openalex.org/W2606554761,2017,41,['https://openalex.org/A5019170728']
https://openalex.org/W2888090911,2019,33,"['https://openalex.org/A5042614566', 'https://openalex.org/A5087452627', 'https://openalex.org/A5058340908']"
https://openalex.org/W3008412425,2020,28,"['https://openalex.org/A5001715660', 'https://openalex.org/A5047171343', 'https://openalex.org/A5037101148', 'https://openalex.org/A5017095669']"
https://openalex.org/W3012263732,2020,26,"['https://openalex.org/A5019170728', 'https://openalex.org/A5023812700']"
https://openalex.org/W3171456393,2021,24,"['https://openalex.org/A5038812282', 'https://openalex.org/A5019170728', 'https://openalex.org/A5005219721', 'https://openalex.org/A5064753002']"
https://openalex.org/W3167086526,2021,23,"['https://openalex.org/A5023838421', 'https://openalex.org/A5006478741', 'https://openalex.org/A5039363818', 'https://openalex.org/A5019170728', 'https://openalex.org/A5038697749']"
https://openalex.org/W3202387368,2021,22,"['https://openalex.org/A5041723151', 'https://openalex.org/A5064536114', 'https://openalex.org/A5008052793', 'https://openalex.org/A5015249696']"
https://openalex.org/W4224282559,2022,13,"['https://openalex.org/A5015249696', 'https://openalex.org/A5064536114', 'https://openalex.org/A5041723151', 'https://openalex.org/A5008052793']"
https://openalex.org/W4225726717,2022,13,"['https://openalex.org/A5000413474', 'https://openalex.org/A5041670350', 'https://openalex.org/A5050726355', 'https://openalex.org/A5001081701', 'https://openalex.org/A5081872283', 'https://openalex.org/A5069608785', 'https://openalex.org/A5037711258', 'https://openalex.org/A5087106540']"
https://openalex.org/W4294363373,2022,11,"['https://openalex.org/A5088309672', 'https://openalex.org/A5014105098', 'https://openalex.org/A5032467032', 'https://openalex.org/A5042624882', 'https://openalex.org/A5059223686', 'https://openalex.org/A5044316613', 'https://openalex.org/A5013247320', 'https://openalex.org/A5019170728']"
https://openalex.org/W2116475692,2005,60,"['https://openalex.org/A5082971401', 'https://openalex.org/A5040564747']"
https://openalex.org/W3100268998,2015,36,"['https://openalex.org/A5038897083', 'https://openalex.org/A5047802067', 'https://openalex.org/A5017095669', 'https://openalex.org/A5035808622']"
https://openalex.org/W2327747389,2017,35,"['https://openalex.org/A5058700879', 'https://openalex.org/A5007153226']"
https://openalex.org/W2744076781,2017,34,"['https://openalex.org/A5016693313', 'https://openalex.org/A5005176233', 'https://openalex.org/A5069608785', 'https://openalex.org/A5037702709', 'https://openalex.org/A5046665314']"
https://openalex.org/W2425825880,2016,32,['https://openalex.org/A5069608785']
https://openalex.org/W2774016823,2017,32,"['https://openalex.org/A5090359622', 'https://openalex.org/A5013672972', 'https://openalex.org/A5069608785', 'https://openalex.org/A5016068576']"
https://openalex.org/W2789973986,2019,30,"['https://openalex.org/A5074066409', 'https://openalex.org/A5046033252', 'https://openalex.org/A5019170728']"
https://openalex.org/W3041216465,2020,21,"['https://openalex.org/A5069608785', 'https://openalex.org/A5028356812', 'https://openalex.org/A5070519270', 'https://openalex.org/A5019927425', 'https://openalex.org/A5046765947', 'https://openalex.org/A5077737586']"
https://openalex.org/W2091898001,2005,51,"['https://openalex.org/A5024785577', 'https://openalex.org/A5040564747', 'https://openalex.org/A5023694822', 'https://openalex.org/A5046006076', 'https://openalex.org/A5031469343']"
https://openalex.org/W2089290233,2009,38,"['https://openalex.org/A5019800917', 'https://openalex.org/A5066136171', 'https://openalex.org/A5085138903']"
https://openalex.org/W2789526869,2018,27,"['https://openalex.org/A5019927425', 'https://openalex.org/A5036939526', 'https://openalex.org/A5023327205', 'https://openalex.org/A5033358268', 'https://openalex.org/A5069608785', 'https://openalex.org/A5089448650']"
https://openalex.org/W2286248569,2016,25,"['https://openalex.org/A5072574591', 'https://openalex.org/A5061324721', 'https://openalex.org/A5064196598', 'https://openalex.org/A5010475017', 'https://openalex.org/A5001731766', 'https://openalex.org/A5007778843']"
https://openalex.org/W2898983037,2018,25,"['https://openalex.org/A5081790588', 'https://openalex.org/A5073442027', 'https://openalex.org/A5069608785', 'https://openalex.org/A5035026662']"
https://openalex.org/W2606882381,2019,24,"['https://openalex.org/A5057979179', 'https://openalex.org/A5079636441', 'https://openalex.org/A5019087210']"
https://openalex.org/W2966341301,2019,24,"['https://openalex.org/A5081236916', 'https://openalex.org/A5061606325', 'https://openalex.org/A5034057987', 'https://openalex.org/A5048877432', 'https://openalex.org/A5013727792']"
https://openalex.org/W3158465421,2021,15,"['https://openalex.org/A5025992284', 'https://openalex.org/A5045528962', 'https://openalex.org/A5054248372', 'https://openalex.org/A5069608785', 'https://openalex.org/A5091442923']"
https://openalex.org/W3206874785,2021,14,"['https://openalex.org/A5081872283', 'https://openalex.org/A5069608785']"
https://openalex.org/W2026429670,2007,38,"['https://openalex.org/A5082971401', 'https://openalex.org/A5040564747']"
https://openalex.org/W2008030492,2009,35,"['https://openalex.org/A5082971401', 'https://openalex.org/A5040564747']"
https://openalex.org/W81415458,2010,32,"['https://openalex.org/A5088041978', 'https://openalex.org/A5017095669']"
https://openalex.org/W2007465030,2013,28,"['https://openalex.org/A5041723151', 'https://openalex.org/A5023282305']"
https://openalex.org/W2146039090,2014,27,"['https://openalex.org/A5023814050', 'https://openalex.org/A5036583884', 'https://openalex.org/A5035808622', 'https://openalex.org/A5017095669']"
https://openalex.org/W2099750724,2013,25,"['https://openalex.org/A5046618110', 'https://openalex.org/A5030354733', 'https://openalex.org/A5035168601']"
https://openalex.org/W2170509038,2014,25,"['https://openalex.org/A5086688018', 'https://openalex.org/A5026766354', 'https://openalex.org/A5017095669', 'https://openalex.org/A5009232244']"
https://openalex.org/W2588274542,2017,23,"['https://openalex.org/A5069608785', 'https://openalex.org/A5070868769', 'https://openalex.org/A5074815650', 'https://openalex.org/A5039806838']"
https://openalex.org/W1514476785,2015,22,"['https://openalex.org/A5081236916', 'https://openalex.org/A5000284405']"
https://openalex.org/W1992570289,2015,22,['https://openalex.org/A5058700879']
https://openalex.org/W2906085145,2019,20,"['https://openalex.org/A5053831025', 'https://openalex.org/A5046765947', 'https://openalex.org/A5025257517', 'https://openalex.org/A5066162700', 'https://openalex.org/A5029852922', 'https://openalex.org/A5039425451', 'https://openalex.org/A5069608785', 'https://openalex.org/A5060384896']"
https://openalex.org/W2962863964,2019,20,"['https://openalex.org/A5057979179', 'https://openalex.org/A5044592348', 'https://openalex.org/A5038355795']"
https://openalex.org/W2925361472,2019,19,"['https://openalex.org/A5051816779', 'https://openalex.org/A5069608785', 'https://openalex.org/A5086253841', 'https://openalex.org/A5055266860']"
https://openalex.org/W2942854854,2019,19,"['https://openalex.org/A5015249696', 'https://openalex.org/A5041723151', 'https://openalex.org/A5016594838', 'https://openalex.org/A5064536114', 'https://openalex.org/A5009706429', 'https://openalex.org/A5062083790', 'https://openalex.org/A5055550975']"
https://openalex.org/W2963739580,2020,16,"['https://openalex.org/A5015254027', 'https://openalex.org/A5090829168', 'https://openalex.org/A5019170728']"
https://openalex.org/W3025202209,2020,16,"['https://openalex.org/A5003314979', 'https://openalex.org/A5041723151', 'https://openalex.org/A5023282305', 'https://openalex.org/A5049106789']"
https://openalex.org/W3123008381,2021,13,"['https://openalex.org/A5044981630', 'https://openalex.org/A5085485832', 'https://openalex.org/A5077702383', 'https://openalex.org/A5066096821', 'https://openalex.org/A5060277811']"
https://openalex.org/W3127362749,2021,13,"['https://openalex.org/A5006808573', 'https://openalex.org/A5046618110', 'https://openalex.org/A5059740072', 'https://openalex.org/A5004516580', 'https://openalex.org/A5029564702', 'https://openalex.org/A5012999443']"
https://openalex.org/W1496922233,2004,36,['https://openalex.org/A5046618110']
https://openalex.org/W2147450013,2004,36,"['https://openalex.org/A5011126050', 'https://openalex.org/A5020445186', 'https://openalex.org/A5068639050', 'https://openalex.org/A5061069554']"
https://openalex.org/W2055039037,2007,33,"['https://openalex.org/A5011126050', 'https://openalex.org/A5078080242', 'https://openalex.org/A5022760315', 'https://openalex.org/A5057221448', 'https://openalex.org/A5087111105', 'https://openalex.org/A5066830030', 'https://openalex.org/A5016929461', 'https://openalex.org/A5061069554']"
https://openalex.org/W1995708924,2012,24,"['https://openalex.org/A5069608785', 'https://openalex.org/A5041428650', 'https://openalex.org/A5053250423']"
https://openalex.org/W2174244269,2015,21,"['https://openalex.org/A5013228403', 'https://openalex.org/A5035471852']"
https://openalex.org/W1568801465,2015,20,"['https://openalex.org/A5041723151', 'https://openalex.org/A5084924986', 'https://openalex.org/A5023282305', 'https://openalex.org/A5069273427']"
https://openalex.org/W2003678368,2015,20,"['https://openalex.org/A5038897083', 'https://openalex.org/A5047802067', 'https://openalex.org/A5017095669', 'https://openalex.org/A5035808622']"
https://openalex.org/W2294871102,2016,20,"['https://openalex.org/A5072577967', 'https://openalex.org/A5071175163', 'https://openalex.org/A5053437516', 'https://openalex.org/A5056974995', 'https://openalex.org/A5069608785']"
https://openalex.org/W2547853231,2016,20,"['https://openalex.org/A5041723151', 'https://openalex.org/A5062327405', 'https://openalex.org/A5023282305']"
https://openalex.org/W2588040260,2017,20,"['https://openalex.org/A5072577967', 'https://openalex.org/A5070519270', 'https://openalex.org/A5071175163', 'https://openalex.org/A5069608785']"
https://openalex.org/W2763342676,2017,19,"['https://openalex.org/A5058700879', 'https://openalex.org/A5068791018']"
https://openalex.org/W2777162697,2018,19,['https://openalex.org/A5019170728']
https://openalex.org/W2886188206,2018,19,"['https://openalex.org/A5081236916', 'https://openalex.org/A5048877432']"
https://openalex.org/W2899379916,2018,18,"['https://openalex.org/A5091701201', 'https://openalex.org/A5019927425', 'https://openalex.org/A5028356812', 'https://openalex.org/A5069608785', 'https://openalex.org/A5042135500']"
https://openalex.org/W2991041283,2019,16,"['https://openalex.org/A5059223686', 'https://openalex.org/A5019170728']"
https://openalex.org/W3060508733,2020,14,"['https://openalex.org/A5030379300', 'https://openalex.org/A5035533466', 'https://openalex.org/A5060277811', 'https://openalex.org/A5042595041', 'https://openalex.org/A5067141358', 'https://openalex.org/A5073384203', 'https://openalex.org/A5069001141']"
https://openalex.org/W2902496224,2021,11,"['https://openalex.org/A5071473719', 'https://openalex.org/A5030063602', 'https://openalex.org/A5041324718', 'https://openalex.org/A5044244805', 'https://openalex.org/A5040564747', 'https://openalex.org/A5024664329']"
https://openalex.org/W3134877512,2021,11,"['https://openalex.org/A5083773367', 'https://openalex.org/A5083072152', 'https://openalex.org/A5073215218', 'https://openalex.org/A5003317688', 'https://openalex.org/A5069608785', 'https://openalex.org/A5088689066']"
https://openalex.org/W3144645659,2021,11,"['https://openalex.org/A5015469753', 'https://openalex.org/A5057979179', 'https://openalex.org/A5045698412', 'https://openalex.org/A5071339674', 'https://openalex.org/A5019087210']"
https://openalex.org/W4248164602,2015,18,"['https://openalex.org/A5075763217', 'https://openalex.org/A5069608785', 'https://openalex.org/A5077846424']"
https://openalex.org/W1979940651,2014,17,"['https://openalex.org/A5069608785', 'https://openalex.org/A5075763217', 'https://openalex.org/A5029531071', 'https://openalex.org/A5061828470']"
https://openalex.org/W2798849947,2018,17,"['https://openalex.org/A5091442923', 'https://openalex.org/A5069608785']"
https://openalex.org/W4288415321,2019,15,"['https://openalex.org/A5019170728', 'https://openalex.org/A5023812700']"
https://openalex.org/W2997124840,2020,13,"['https://openalex.org/A5091701201', 'https://openalex.org/A5019927425', 'https://openalex.org/A5028356812', 'https://openalex.org/A5069608785', 'https://openalex.org/A5042135500']"
https://openalex.org/W3009288222,2020,12,"['https://openalex.org/A5046765947', 'https://openalex.org/A5050096159', 'https://openalex.org/A5087317738', 'https://openalex.org/A5069608785', 'https://openalex.org/A5042344629']"
https://openalex.org/W2103885237,2009,19,"['https://openalex.org/A5017095669', 'https://openalex.org/A5039136415', 'https://openalex.org/A5073796431']"
https://openalex.org/W2273680169,2015,15,"['https://openalex.org/A5012955194', 'https://openalex.org/A5035808622', 'https://openalex.org/A5017095669']"
https://openalex.org/W2613097910,2017,15,"['https://openalex.org/A5012787401', 'https://openalex.org/A5017095669', 'https://openalex.org/A5067087157', 'https://openalex.org/A5009232244']"
https://openalex.org/W2735393842,2017,15,"['https://openalex.org/A5039811894', 'https://openalex.org/A5088832285', 'https://openalex.org/A5040564747']"
https://openalex.org/W2167044231,2005,946,"['https://openalex.org/A5075892407', 'https://openalex.org/A5015984322', 'https://openalex.org/A5005493160', 'https://openalex.org/A5018241549']"
https://openalex.org/W1969166506,2001,624,"['https://openalex.org/A5046159550', 'https://openalex.org/A5005493160', 'https://openalex.org/A5075157777']"
https://openalex.org/W2116945806,2007,618,"['https://openalex.org/A5018241549', 'https://openalex.org/A5075892407', 'https://openalex.org/A5036133434', 'https://openalex.org/A5010278035', 'https://openalex.org/A5005493160', 'https://openalex.org/A5015984322']"
https://openalex.org/W2193121729,2015,421,['https://openalex.org/A5050101991']
https://openalex.org/W1987767032,2007,359,"['https://openalex.org/A5004836627', 'https://openalex.org/A5063499743', 'https://openalex.org/A5005768038', 'https://openalex.org/A5004105435']"
https://openalex.org/W1654360807,2015,332,"['https://openalex.org/A5058766168', 'https://openalex.org/A5010487468', 'https://openalex.org/A5072301103', 'https://openalex.org/A5014885137', 'https://openalex.org/A5000503897', 'https://openalex.org/A5048196698']"
https://openalex.org/W3123110801,2011,317,['https://openalex.org/A5050101991']
https://openalex.org/W2091746237,2006,308,"['https://openalex.org/A5008722925', 'https://openalex.org/A5027974732', 'https://openalex.org/A5075220824', 'https://openalex.org/A5026778618', 'https://openalex.org/A5020334449', 'https://openalex.org/A5005493160', 'https://openalex.org/A5075892407']"
https://openalex.org/W1990584714,2012,273,['https://openalex.org/A5050101991']
https://openalex.org/W2032950633,2011,268,"['https://openalex.org/A5023784923', 'https://openalex.org/A5074394885', 'https://openalex.org/A5034769386', 'https://openalex.org/A5074326608', 'https://openalex.org/A5034949775', 'https://openalex.org/A5005493160']"
https://openalex.org/W1939692617,2015,238,"['https://openalex.org/A5015161823', 'https://openalex.org/A5005493160', 'https://openalex.org/A5007724777']"
https://openalex.org/W2125373501,2014,228,"['https://openalex.org/A5019211686', 'https://openalex.org/A5069858596', 'https://openalex.org/A5043771795', 'https://openalex.org/A5027108467', 'https://openalex.org/A5074753807', 'https://openalex.org/A5005493160', 'https://openalex.org/A5062969234']"
https://openalex.org/W2007145989,2014,215,"['https://openalex.org/A5079596102', 'https://openalex.org/A5031799782', 'https://openalex.org/A5046546654']"
https://openalex.org/W2157165940,2012,203,"['https://openalex.org/A5020635715', 'https://openalex.org/A5023784923', 'https://openalex.org/A5005493160']"
https://openalex.org/W2156125155,2011,202,['https://openalex.org/A5050101991']
https://openalex.org/W2106238360,2013,200,"['https://openalex.org/A5053957245', 'https://openalex.org/A5008643048', 'https://openalex.org/A5035276124', 'https://openalex.org/A5030929672', 'https://openalex.org/A5012173619', 'https://openalex.org/A5081036781']"
https://openalex.org/W2137036358,2013,178,"['https://openalex.org/A5059587110', 'https://openalex.org/A5024435233', 'https://openalex.org/A5001125856', 'https://openalex.org/A5026626448', 'https://openalex.org/A5071422618', 'https://openalex.org/A5028276052']"
https://openalex.org/W3040395582,2020,174,"['https://openalex.org/A5040797991', 'https://openalex.org/A5005493160', 'https://openalex.org/A5054209870']"
https://openalex.org/W1935028256,2014,161,"['https://openalex.org/A5035273559', 'https://openalex.org/A5031799782', 'https://openalex.org/A5079596102', 'https://openalex.org/A5046546654']"
https://openalex.org/W3112800536,2020,161,"['https://openalex.org/A5002606014', 'https://openalex.org/A5044818236', 'https://openalex.org/A5022491810', 'https://openalex.org/A5004406904', 'https://openalex.org/A5082461253']"
https://openalex.org/W2039222427,2015,141,"['https://openalex.org/A5031414510', 'https://openalex.org/A5069257022', 'https://openalex.org/A5052441498', 'https://openalex.org/A5079596102', 'https://openalex.org/A5008291667']"
https://openalex.org/W2138924334,2001,253,"['https://openalex.org/A5005493160', 'https://openalex.org/A5065396462', 'https://openalex.org/A5046159550', 'https://openalex.org/A5058682817']"
https://openalex.org/W2079589941,2008,226,"['https://openalex.org/A5005493160', 'https://openalex.org/A5075892407']"
https://openalex.org/W2048944294,2005,190,"['https://openalex.org/A5005493160', 'https://openalex.org/A5075892407']"
https://openalex.org/W1994572491,2006,176,"['https://openalex.org/A5005493160', 'https://openalex.org/A5075892407']"
https://openalex.org/W2069803214,1994,164,"['https://openalex.org/A5069276814', 'https://openalex.org/A5047436850', 'https://openalex.org/A5069714614']"
https://openalex.org/W2109972592,2010,118,"['https://openalex.org/A5020635715', 'https://openalex.org/A5051251964', 'https://openalex.org/A5038087404', 'https://openalex.org/A5075892407', 'https://openalex.org/A5005493160']"
https://openalex.org/W2276382071,2016,116,['https://openalex.org/A5050101991']
https://openalex.org/W2180932792,2016,114,"['https://openalex.org/A5052077938', 'https://openalex.org/A5020635715', 'https://openalex.org/A5023784923', 'https://openalex.org/A5005493160']"
https://openalex.org/W2889698477,2018,113,"['https://openalex.org/A5008805047', 'https://openalex.org/A5055069715', 'https://openalex.org/A5073712639', 'https://openalex.org/A5073544378']"
https://openalex.org/W2146091865,2011,109,"['https://openalex.org/A5074947438', 'https://openalex.org/A5025953837', 'https://openalex.org/A5047436850', 'https://openalex.org/A5068657154']"
https://openalex.org/W1995450933,2011,106,"['https://openalex.org/A5053957245', 'https://openalex.org/A5083575308', 'https://openalex.org/A5033749468', 'https://openalex.org/A5078687311', 'https://openalex.org/A5088372626', 'https://openalex.org/A5027816983', 'https://openalex.org/A5008643048', 'https://openalex.org/A5012173619', 'https://openalex.org/A5081036781']"
https://openalex.org/W2135837977,2014,101,"['https://openalex.org/A5090261217', 'https://openalex.org/A5066112427', 'https://openalex.org/A5034308091', 'https://openalex.org/A5032962328', 'https://openalex.org/A5013727781', 'https://openalex.org/A5052891625', 'https://openalex.org/A5051251964', 'https://openalex.org/A5000707238', 'https://openalex.org/A5005493160']"
https://openalex.org/W2169882231,2015,101,"['https://openalex.org/A5019724727', 'https://openalex.org/A5034308091', 'https://openalex.org/A5005493160', 'https://openalex.org/A5052709516', 'https://openalex.org/A5016723264']"
https://openalex.org/W2327723377,2012,100,"['https://openalex.org/A5026086048', 'https://openalex.org/A5075148182', 'https://openalex.org/A5048252979', 'https://openalex.org/A5005493160']"
https://openalex.org/W3104011722,2016,98,"['https://openalex.org/A5028293181', 'https://openalex.org/A5037415556', 'https://openalex.org/A5008805047', 'https://openalex.org/A5023812700']"
https://openalex.org/W2147828539,2012,92,"['https://openalex.org/A5025291500', 'https://openalex.org/A5005493160', 'https://openalex.org/A5075892407']"
https://openalex.org/W2041184408,2014,90,"['https://openalex.org/A5055860105', 'https://openalex.org/A5026086048', 'https://openalex.org/A5077791407', 'https://openalex.org/A5005493160', 'https://openalex.org/A5048252979', 'https://openalex.org/A5075148182']"
https://openalex.org/W1987074562,2014,83,"['https://openalex.org/A5020635715', 'https://openalex.org/A5038087404', 'https://openalex.org/A5005493160']"
https://openalex.org/W2167000629,2014,82,"['https://openalex.org/A5025977681', 'https://openalex.org/A5074698656', 'https://openalex.org/A5036739622', 'https://openalex.org/A5071422618']"
https://openalex.org/W2971737481,2019,78,"['https://openalex.org/A5072841698', 'https://openalex.org/A5044520474', 'https://openalex.org/A5043746486', 'https://openalex.org/A5081005656', 'https://openalex.org/A5005493160', 'https://openalex.org/A5052787170']"
https://openalex.org/W4298502720,2014,77,"['https://openalex.org/A5025977681', 'https://openalex.org/A5058284930', 'https://openalex.org/A5007861811', 'https://openalex.org/A5008417409', 'https://openalex.org/A5071422618']"
https://openalex.org/W2590878907,2017,75,"['https://openalex.org/A5025977681', 'https://openalex.org/A5076202690', 'https://openalex.org/A5007292959', 'https://openalex.org/A5037525426', 'https://openalex.org/A5076826749', 'https://openalex.org/A5071422618', 'https://openalex.org/A5091272738']"
https://openalex.org/W2144050133,2015,74,"['https://openalex.org/A5047289699', 'https://openalex.org/A5085826258', 'https://openalex.org/A5089292136', 'https://openalex.org/A5061206863']"
https://openalex.org/W2563643631,2017,70,"['https://openalex.org/A5001692924', 'https://openalex.org/A5050101991']"
https://openalex.org/W3004750571,2020,67,"['https://openalex.org/A5090261217', 'https://openalex.org/A5005493160', 'https://openalex.org/A5023710264', 'https://openalex.org/A5054209870', 'https://openalex.org/A5040797991']"
https://openalex.org/W2963159473,2021,61,"['https://openalex.org/A5044130443', 'https://openalex.org/A5084395089', 'https://openalex.org/A5084891661', 'https://openalex.org/A5071422618']"
https://openalex.org/W2912757789,2019,60,['https://openalex.org/A5047289699']
https://openalex.org/W3018249611,2020,58,"['https://openalex.org/A5010511810', 'https://openalex.org/A5042133242', 'https://openalex.org/A5050101991', 'https://openalex.org/A5091554009', 'https://openalex.org/A5081505300']"
https://openalex.org/W3127096501,2021,55,"['https://openalex.org/A5022491810', 'https://openalex.org/A5044818236', 'https://openalex.org/A5088992540', 'https://openalex.org/A5004406904', 'https://openalex.org/A5082461253']"
https://openalex.org/W3175319024,2021,53,"['https://openalex.org/A5044130443', 'https://openalex.org/A5071422618', 'https://openalex.org/A5081065901', 'https://openalex.org/A5079458476', 'https://openalex.org/A5075283583', 'https://openalex.org/A5080731595']"
https://openalex.org/W3044444840,2020,49,['https://openalex.org/A5050101991']
https://openalex.org/W1565600327,2000,142,"['https://openalex.org/A5005493160', 'https://openalex.org/A5046159550']"
https://openalex.org/W2161701892,2009,93,['https://openalex.org/A5050101991']
https://openalex.org/W2124288948,2009,88,"['https://openalex.org/A5091399910', 'https://openalex.org/A5034308091', 'https://openalex.org/A5042581273', 'https://openalex.org/A5017476829', 'https://openalex.org/A5011097672', 'https://openalex.org/A5026884162', 'https://openalex.org/A5005493160']"
https://openalex.org/W1980509335,2010,82,['https://openalex.org/A5050101991']
https://openalex.org/W2036931071,2012,82,"['https://openalex.org/A5019803252', 'https://openalex.org/A5005493160', 'https://openalex.org/A5062969234']"
https://openalex.org/W1986742293,2013,80,"['https://openalex.org/A5082357571', 'https://openalex.org/A5090261217', 'https://openalex.org/A5034308091', 'https://openalex.org/A5047098786', 'https://openalex.org/A5052740082', 'https://openalex.org/A5005493160']"
https://openalex.org/W1989067105,2011,80,"['https://openalex.org/A5025395626', 'https://openalex.org/A5008381340', 'https://openalex.org/A5005493160']"
https://openalex.org/W2094268994,2012,80,"['https://openalex.org/A5044130443', 'https://openalex.org/A5031071944', 'https://openalex.org/A5054775817', 'https://openalex.org/A5001274724', 'https://openalex.org/A5071422618']"
https://openalex.org/W2104008533,2012,77,"['https://openalex.org/A5017779000', 'https://openalex.org/A5039903863', 'https://openalex.org/A5084044470', 'https://openalex.org/A5077509916', 'https://openalex.org/A5058840149']"
https://openalex.org/W2023379146,2013,71,"['https://openalex.org/A5009011703', 'https://openalex.org/A5023124767', 'https://openalex.org/A5088570416', 'https://openalex.org/A5005493160']"
https://openalex.org/W2087011904,2012,69,"['https://openalex.org/A5004165784', 'https://openalex.org/A5023213458', 'https://openalex.org/A5036133434', 'https://openalex.org/A5005493160', 'https://openalex.org/A5075892407']"
https://openalex.org/W2342221206,2016,61,"['https://openalex.org/A5050101991', 'https://openalex.org/A5076658851', 'https://openalex.org/A5076283776', 'https://openalex.org/A5063366956', 'https://openalex.org/A5085039329']"
https://openalex.org/W2101700092,2014,59,"['https://openalex.org/A5006543736', 'https://openalex.org/A5014417551', 'https://openalex.org/A5047436850', 'https://openalex.org/A5019102177']"
https://openalex.org/W2110327121,2013,58,['https://openalex.org/A5050101991']
https://openalex.org/W2581342503,2017,56,"['https://openalex.org/A5046916465', 'https://openalex.org/A5014726748', 'https://openalex.org/A5022205437', 'https://openalex.org/A5082992052', 'https://openalex.org/A5005493160', 'https://openalex.org/A5075892407']"
https://openalex.org/W2803070037,2018,53,"['https://openalex.org/A5053957245', 'https://openalex.org/A5005462862', 'https://openalex.org/A5008643048', 'https://openalex.org/A5067405653', 'https://openalex.org/A5027548614', 'https://openalex.org/A5059374998', 'https://openalex.org/A5081036781']"
https://openalex.org/W2529840421,2017,50,"['https://openalex.org/A5031662414', 'https://openalex.org/A5000767891', 'https://openalex.org/A5005493160', 'https://openalex.org/A5051251964']"
https://openalex.org/W2791200561,2018,47,"['https://openalex.org/A5079154791', 'https://openalex.org/A5042133242', 'https://openalex.org/A5026873065', 'https://openalex.org/A5050101991']"
https://openalex.org/W2999071598,2019,43,"['https://openalex.org/A5069999998', 'https://openalex.org/A5080250622', 'https://openalex.org/A5076189854']"
https://openalex.org/W2941512998,2019,39,"['https://openalex.org/A5008805047', 'https://openalex.org/A5023812700']"
https://openalex.org/W1577566253,1998,99,"['https://openalex.org/A5047436850', 'https://openalex.org/A5063862906', 'https://openalex.org/A5039351101']"
https://openalex.org/W2135544531,2011,63,"['https://openalex.org/A5020635715', 'https://openalex.org/A5075892407', 'https://openalex.org/A5038087404', 'https://openalex.org/A5005493160']"
https://openalex.org/W2151731441,2012,59,"['https://openalex.org/A5039903863', 'https://openalex.org/A5047159550', 'https://openalex.org/A5084044470', 'https://openalex.org/A5085054435', 'https://openalex.org/A5058840149']"
https://openalex.org/W2165897911,2012,59,"['https://openalex.org/A5019803252', 'https://openalex.org/A5023784923', 'https://openalex.org/A5090303125', 'https://openalex.org/A5005493160', 'https://openalex.org/A5062969234']"
https://openalex.org/W1994236950,2012,55,"['https://openalex.org/A5017779000', 'https://openalex.org/A5020779955', 'https://openalex.org/A5039903863', 'https://openalex.org/A5083513325', 'https://openalex.org/A5084044470', 'https://openalex.org/A5077509916', 'https://openalex.org/A5058840149']"
https://openalex.org/W2143793763,2013,53,['https://openalex.org/A5050101991']
https://openalex.org/W2168826931,2012,53,['https://openalex.org/A5050101991']
https://openalex.org/W2104071108,2013,50,"['https://openalex.org/A5057573097', 'https://openalex.org/A5020245549', 'https://openalex.org/A5071422618']"
