id,display_name,works_api_url,h_index,works_count,country_code
https://openalex.org/A5057831992,Lilia Yumagulova,https://api.openalex.org/works?filter=author.id:A5021922894,7,23,CA
https://openalex.org/A5029222455,Rahat Ibn Rafiq,https://api.openalex.org/works?filter=author.id:A5074024654,7,20,US
https://openalex.org/A5074024654,May Jane Chen,https://api.openalex.org/works?filter=author.id:A5025617955,9,16,CN
https://openalex.org/A5051378054,Barbora Micenková,https://api.openalex.org/works?filter=author.id:A5044596386,7,12,DK
https://openalex.org/A5077700776,Daniel Kim,https://api.openalex.org/works?filter=author.id:A5017970674,6,11,KR
https://openalex.org/A5044596386,Miliani Jiménez-Rodríguez,https://api.openalex.org/works?filter=author.id:A5051378054,4,6,US
https://openalex.org/A5058178504,Tom Töpfer,https://api.openalex.org/works?filter=author.id:A5090275845,2,6,DE
https://openalex.org/A5072330202,Mei Li,https://api.openalex.org/works?filter=author.id:A5009884211,104,3981,CN
https://openalex.org/A5047699861,Barry R. Chiswick,https://api.openalex.org/works?filter=author.id:A5038978923,52,582,US
https://openalex.org/A5077163579,Antoine Gautier,https://api.openalex.org/works?filter=author.id:A5030777308,23,351,IT
https://openalex.org/A5079978691,Jacob Eisenstein,https://api.openalex.org/works?filter=author.id:A5047699861,43,251,US
https://openalex.org/A5052472362,Thorsten Pachur,https://api.openalex.org/works?filter=author.id:A5077163579,31,196,DE
https://openalex.org/A5003740173,H. Peter Hofstee,https://api.openalex.org/works?filter=author.id:A5062909392,18,162,US
https://openalex.org/A5022414084,Jinyoung Han,https://api.openalex.org/works?filter=author.id:A5012872041,16,152,KR
https://openalex.org/A5071257070,Thomas Franke,https://api.openalex.org/works?filter=author.id:A5079978691,25,143,DE
https://openalex.org/A5062909392,Yuvraj Agarwal,https://api.openalex.org/works?filter=author.id:A5071257070,31,132,US
https://openalex.org/A5020156955,Paul Dütting,https://api.openalex.org/works?filter=author.id:A5001194202,13,115,CH
https://openalex.org/A5009884211,Luca Dall’Asta,https://api.openalex.org/works?filter=author.id:A5035958229,28,110,IT
https://openalex.org/A5030777308,Mirko Degli Esposti,https://api.openalex.org/works?filter=author.id:A5052950997,16,91,IT
https://openalex.org/A5032259262,Tiago P. Peixoto,https://api.openalex.org/works?filter=author.id:A5022414084,24,88,AT
https://openalex.org/A5043935524,Alesia A. Zuccala,https://api.openalex.org/works?filter=author.id:A5020156955,17,59,DK
https://openalex.org/A5083444172,Snehal Patil,https://api.openalex.org/works?filter=author.id:A5083444172,13,40,US
https://openalex.org/A5052950997,Shaveen Singh,https://api.openalex.org/works?filter=author.id:A5041627722,8,32,AU
https://openalex.org/A5065063556,Manoharan Shunmugam,https://api.openalex.org/works?filter=author.id:A5056786702,13,31,GB
https://openalex.org/A5041627722,Marta D. Santos,https://api.openalex.org/works?filter=author.id:A5043935524,7,15,PT
https://openalex.org/A5038978923,Ashley J. Skilleter,https://api.openalex.org/works?filter=author.id:A5008119051,7,13,AU
https://openalex.org/A5008119051,Cody Behles,https://api.openalex.org/works?filter=author.id:A5072330202,3,12,DE
https://openalex.org/A5056786702,Ali Varamesh,https://api.openalex.org/works?filter=author.id:A5082155269,4,6,US
https://openalex.org/A5089085275,Krishnendu Chatterjee,https://api.openalex.org/works?filter=author.id:A5052607806,45,709,AT
https://openalex.org/A5060587784,Gerald Matthews,https://api.openalex.org/works?filter=author.id:A5025982678,60,389,US
https://openalex.org/A5052607806,Jun Dong,https://api.openalex.org/works?filter=author.id:A5014956855,21,243,CN
https://openalex.org/A5018934856,Cornelia Caragea,https://api.openalex.org/works?filter=author.id:A5089085275,27,233,US
https://openalex.org/A5053767623,Tyler H. McCormick,https://api.openalex.org/works?filter=author.id:A5015326615,22,168,US
https://openalex.org/A5067516414,Yeongjun Lee,https://api.openalex.org/works?filter=author.id:A5008903626,28,120,US
https://openalex.org/A5022466699,Werner H. Kunz,https://api.openalex.org/works?filter=author.id:A5053767623,24,107,US
https://openalex.org/A5029647082,Jieyu Ding,https://api.openalex.org/works?filter=author.id:A5060587784,13,72,CN
https://openalex.org/A5022150667,Feichi Zhou,https://api.openalex.org/works?filter=author.id:A5018934856,16,70,CN
https://openalex.org/A5025982678,Anna Soveri,https://api.openalex.org/works?filter=author.id:A5058835700,23,67,FI
https://openalex.org/A5026350868,J. Loes Pouwels,https://api.openalex.org/works?filter=author.id:A5029647082,16,65,NL
https://openalex.org/A5053011054,Grant Foster,https://api.openalex.org/works?filter=author.id:A5054086797,15,63,US
https://openalex.org/A5045339215,Anton Camacho,https://api.openalex.org/works?filter=author.id:A5036214036,22,54,GB
https://openalex.org/A5008903626,Stefano Menini,https://api.openalex.org/works?filter=author.id:A5026350868,11,46,IT
https://openalex.org/A5053809516,Pang-Ning Tan,https://api.openalex.org/works?filter=author.id:A5053011054,12,43,AU
https://openalex.org/A5066114993,Maximilian Schich,https://api.openalex.org/works?filter=author.id:A5070753993,5,36,EE
https://openalex.org/A5070753993,Assaf Almog,https://api.openalex.org/works?filter=author.id:A5045339215,8,22,NL
https://openalex.org/A5058835700,Christina Pawlowitsch,https://api.openalex.org/works?filter=author.id:A5057861440,5,13,FR
https://openalex.org/A5025922374,Sasan Maleki,https://api.openalex.org/works?filter=author.id:A5022150667,6,12,IR
https://openalex.org/A5038328953,Guozhen An,https://api.openalex.org/works?filter=author.id:A5022466699,7,11,
https://openalex.org/A5015326615,Vincenzo Tola,https://api.openalex.org/works?filter=author.id:A5038328953,3,10,IT
https://openalex.org/A5036214036,Changjiang Lyu,https://api.openalex.org/works?filter=author.id:A5025922374,5,9,CN
https://openalex.org/A5034566276,Xiaohong Wang,https://api.openalex.org/works?filter=author.id:A5086389738,108,3468,CN
https://openalex.org/A5088152848,Dietmar Braun,https://api.openalex.org/works?filter=author.id:A5019872801,39,524,CH
https://openalex.org/A5002259709,Drew Fudenberg,https://api.openalex.org/works?filter=author.id:A5064485567,69,428,US
https://openalex.org/A5039839867,David H. Weaver,https://api.openalex.org/works?filter=author.id:A5011377435,43,227,US
https://openalex.org/A5022745041,Christopher Jarrold,https://api.openalex.org/works?filter=author.id:A5044320951,53,204,GB
https://openalex.org/A5073802999,Stefan Stieger,https://api.openalex.org/works?filter=author.id:A5025106584,38,200,AT
https://openalex.org/A5044320951,Roberto Sega,https://api.openalex.org/works?filter=author.id:A5073089282,37,171,CH
https://openalex.org/A5048482546,Haiyang Yu,https://api.openalex.org/works?filter=author.id:A5070509406,21,161,CN
https://openalex.org/A5032666539,Maurizio Marchese,https://api.openalex.org/works?filter=author.id:A5088152848,20,149,IT
https://openalex.org/A5068586088,Yi Lu,https://api.openalex.org/works?filter=author.id:A5022745041,20,139,CN
https://openalex.org/A5070269127,Ian Sue Wing,https://api.openalex.org/works?filter=author.id:A5048482546,24,124,US
https://openalex.org/A5019872801,Yuan‐Chung Cheng,https://api.openalex.org/works?filter=author.id:A5069764052,31,115,CN
https://openalex.org/A5043134332,Fan Zhang,https://api.openalex.org/works?filter=author.id:A5062180431,23,92,CN
https://openalex.org/A5062793472,Marieke L. Fransen,https://api.openalex.org/works?filter=author.id:A5002259709,19,88,NL
https://openalex.org/A5069454085,Suzanne Tamang,https://api.openalex.org/works?filter=author.id:A5036575460,12,87,US
https://openalex.org/A5011377435,Haohui Chen,https://api.openalex.org/works?filter=author.id:A5062793472,8,50,CN
https://openalex.org/A5086389738,Lily Tran,https://api.openalex.org/works?filter=author.id:A5073802999,6,32,US
https://openalex.org/A5073089282,Geoffrey Barbier,https://api.openalex.org/works?filter=author.id:A5080190081,12,22,US
https://openalex.org/A5064485567,Tales Matos,https://api.openalex.org/works?filter=author.id:A5034566276,3,5,BR
https://openalex.org/A5069764052,Laura Pezzatti,https://api.openalex.org/works?filter=author.id:A5070269127,2,5,AR
https://openalex.org/A5043480990,Jinhui Wang,https://api.openalex.org/works?filter=author.id:A5047899047,71,1474,CN
https://openalex.org/A5004763683,George Loewenstein,https://api.openalex.org/works?filter=author.id:A5074175050,122,699,US
https://openalex.org/A5045855817,Xiangmin Xu,https://api.openalex.org/works?filter=author.id:A5007354180,28,519,CN
https://openalex.org/A5007354180,Xiaolin Xu,https://api.openalex.org/works?filter=author.id:A5020478086,27,409,CN
https://openalex.org/A5028823648,Michael G. Lenné,https://api.openalex.org/works?filter=author.id:A5019007054,41,386,AU
https://openalex.org/A5082383440,Georgios Zervas,https://api.openalex.org/works?filter=author.id:A5044981310,33,349,GB
https://openalex.org/A5005082745,Michael Fisher,https://api.openalex.org/works?filter=author.id:A5001487424,39,324,GB
https://openalex.org/A5070520070,Lei Wang,https://api.openalex.org/works?filter=author.id:A5045855817,18,264,CN
https://openalex.org/A5073982098,Michael C. Frank,https://api.openalex.org/works?filter=author.id:A5061047545,40,207,US
https://openalex.org/A5080121038,Hiroki Sakaji,https://api.openalex.org/works?filter=author.id:A5028823648,9,153,JP
https://openalex.org/A5061047545,Brandon J. Schmeichel,https://api.openalex.org/works?filter=author.id:A5005082745,40,149,US
https://openalex.org/A5064273899,Jun Guo,https://api.openalex.org/works?filter=author.id:A5080121038,10,119,CN
https://openalex.org/A5024061926,Irini Fundulaki,https://api.openalex.org/works?filter=author.id:A5032918788,20,115,GR
https://openalex.org/A5075955866,Tamir Sheafer,https://api.openalex.org/works?filter=author.id:A5075955866,25,105,IL
https://openalex.org/A5016172737,Xu Xiao,https://api.openalex.org/works?filter=author.id:A5086091747,13,98,CN
https://openalex.org/A5019007054,Loveday Penn‐Kekana,https://api.openalex.org/works?filter=author.id:A5004763683,28,92,GB
https://openalex.org/A5020478086,Yohsuke Murase,https://api.openalex.org/works?filter=author.id:A5086300733,12,63,JP
https://openalex.org/A5086300733,Ana‐Maria Olteanu‐Raimond,https://api.openalex.org/works?filter=author.id:A5016172737,11,62,FR
https://openalex.org/A5032918788,Emily Johnson,https://api.openalex.org/works?filter=author.id:A5082383440,14,57,US
https://openalex.org/A5047899047,Hyun Joon Park,https://api.openalex.org/works?filter=author.id:A5064273899,12,56,KR
https://openalex.org/A5074175050,Sophie van der Sluis,https://api.openalex.org/works?filter=author.id:A5052681010,8,38,NL
https://openalex.org/A5044981310,Yael Ecker,https://api.openalex.org/works?filter=author.id:A5024061926,3,37,DE
https://openalex.org/A5001487424,Laura Lazarus Frankel,https://api.openalex.org/works?filter=author.id:A5070520070,2,6,US
https://openalex.org/A5089702056,Michael Batty,https://api.openalex.org/works?filter=author.id:A5003307854,81,635,GB
https://openalex.org/A5085124413,Joshua A. Tucker,https://api.openalex.org/works?filter=author.id:A5072046918,43,279,US
https://openalex.org/A5027320385,Steven Latré,https://api.openalex.org/works?filter=author.id:A5049021976,26,275,BE
https://openalex.org/A5052467896,Gérard Chollet,https://api.openalex.org/works?filter=author.id:A5054175637,16,272,FR
https://openalex.org/A5082416184,Jason Eisner,https://api.openalex.org/works?filter=author.id:A5052467896,41,249,US
https://openalex.org/A5054175637,Huw R. Morris,https://api.openalex.org/works?filter=author.id:A5082416184,59,243,GB
https://openalex.org/A5074060568,Lars Marcus,https://api.openalex.org/works?filter=author.id:A5067535865,12,202,SE
https://openalex.org/A5057078823,Gilles Hubert,https://api.openalex.org/works?filter=author.id:A5027320385,11,186,FR
https://openalex.org/A5050399467,Immanuel M. Bomze,https://api.openalex.org/works?filter=author.id:A5023776719,32,185,AT
https://openalex.org/A5051222472,Cheng Zhao,https://api.openalex.org/works?filter=author.id:A5051222472,16,182,CN
https://openalex.org/A5032478242,Åsa Forsman,https://api.openalex.org/works?filter=author.id:A5022030471,10,117,SE
https://openalex.org/A5067804593,Nicos Middleton,https://api.openalex.org/works?filter=author.id:A5064102093,29,114,CY
https://openalex.org/A5084991203,Chia-Cheng Ho,https://api.openalex.org/works?filter=author.id:A5064483436,13,98,TW
https://openalex.org/A5049021976,Dong Wang,https://api.openalex.org/works?filter=author.id:A5057078823,12,86,CN
https://openalex.org/A5041277531,Judith Avrahami,https://api.openalex.org/works?filter=author.id:A5074060568,14,75,IL
https://openalex.org/A5072046918,Joost van Spanje,https://api.openalex.org/works?filter=author.id:A5067804593,21,70,GB
https://openalex.org/A5023776719,Osman Abul,https://api.openalex.org/works?filter=author.id:A5079773687,11,64,TR
https://openalex.org/A5064102093,Farhana Sarker,https://api.openalex.org/works?filter=author.id:A5089702056,9,51,BD
https://openalex.org/A5079773687,Peter Cihon,https://api.openalex.org/works?filter=author.id:A5041277531,6,18,GB
https://openalex.org/A5053204257,Virginia Morini,https://api.openalex.org/works?filter=author.id:A5084991203,2,16,IT
https://openalex.org/A5022030471,L. Antolik,https://api.openalex.org/works?filter=author.id:A5050399467,5,11,US
https://openalex.org/A5064483436,Joshua Ian Davis,https://api.openalex.org/works?filter=author.id:A5085124413,6,11,US
https://openalex.org/A5003656320,Frank Emmert‐Streib,https://api.openalex.org/works?filter=author.id:A5057625030,37,346,FI
https://openalex.org/A5052833933,Marieke Wichers,https://api.openalex.org/works?filter=author.id:A5087751292,62,314,NL
https://openalex.org/A5087751292,Joung-Ho Han,https://api.openalex.org/works?filter=author.id:A5050445204,28,297,KR
https://openalex.org/A5073742847,Aritra Ghosh,https://api.openalex.org/works?filter=author.id:A5003881665,36,292,IN
https://openalex.org/A5010731709,Edith G. Smit,https://api.openalex.org/works?filter=author.id:A5073742847,48,247,NL
https://openalex.org/A5035906707,Laurent Cohen,https://api.openalex.org/works?filter=author.id:A5015984322,78,186,FR
https://openalex.org/A5003881665,Morten Overgaard,https://api.openalex.org/works?filter=author.id:A5061863972,30,179,DK
https://openalex.org/A5081900891,Thomas Gammeltoft-­Hansen,https://api.openalex.org/works?filter=author.id:A5058890931,16,156,DK
https://openalex.org/A5069041669,Panagiotis G. Ipeirotis,https://api.openalex.org/works?filter=author.id:A5010731709,41,152,US
https://openalex.org/A5058890931,Kai Fischbach,https://api.openalex.org/works?filter=author.id:A5086923749,20,145,DE
https://openalex.org/A5057625030,Charalampos E. Tsourakakis,https://api.openalex.org/works?filter=author.id:A5069421706,26,138,US
https://openalex.org/A5015984322,Peter B. Mortensen,https://api.openalex.org/works?filter=author.id:A5035906707,22,132,DK
https://openalex.org/A5043712563,Qi Meng,https://api.openalex.org/works?filter=author.id:A5066951119,15,119,CN
https://openalex.org/A5010422300,Siddhartha Ghosh,https://api.openalex.org/works?filter=author.id:A5052833933,17,108,IN
https://openalex.org/A5031073280,Michaël Opgenhaffen,https://api.openalex.org/works?filter=author.id:A5044038122,12,98,BE
https://openalex.org/A5044038122,George Chaplin,https://api.openalex.org/works?filter=author.id:A5062857202,27,73,GB
https://openalex.org/A5062857202,Muhammad Bilal Zafar,https://api.openalex.org/works?filter=author.id:A5031073280,22,72,PK
https://openalex.org/A5012260268,Carter Bloch,https://api.openalex.org/works?filter=author.id:A5009103844,18,59,DK
https://openalex.org/A5061863972,Adrian Hickford,https://api.openalex.org/works?filter=author.id:A5006667980,10,43,GB
https://openalex.org/A5069421706,Mai ElSherief,https://api.openalex.org/works?filter=author.id:A5069041669,12,37,US
https://openalex.org/A5086923749,Meike Zehlike,https://api.openalex.org/works?filter=author.id:A5081900891,8,23,DE
https://openalex.org/A5066951119,Pepijn B. Cox,https://api.openalex.org/works?filter=author.id:A5003656320,6,19,NL
https://openalex.org/A5009103844,Julia Herbinger,https://api.openalex.org/works?filter=author.id:A5043712563,5,17,DE
https://openalex.org/A5050445204,Chloe Inskip,https://api.openalex.org/works?filter=author.id:A5012260268,8,8,GB
https://openalex.org/A5091259315,Simone Kühn,https://api.openalex.org/works?filter=author.id:A5069589495,63,427,DE
https://openalex.org/A5015416044,Markus Schedl,https://api.openalex.org/works?filter=author.id:A5091259315,33,357,AT
https://openalex.org/A5073903054,Ben R. Newell,https://api.openalex.org/works?filter=author.id:A5021914264,39,237,AU
https://openalex.org/A5044735229,Chris Smith,https://api.openalex.org/works?filter=author.id:A5015416044,13,182,US
https://openalex.org/A5089724557,Sarah J. Gervais,https://api.openalex.org/works?filter=author.id:A5014185306,27,153,US
https://openalex.org/A5017359123,Lauren M. McIntyre,https://api.openalex.org/works?filter=author.id:A5014437737,46,128,US
https://openalex.org/A5069589495,Zizhong Hu,https://api.openalex.org/works?filter=author.id:A5073086360,20,128,CN
https://openalex.org/A5048275947,Saiph Savage,https://api.openalex.org/works?filter=author.id:A5085864488,17,86,MX
https://openalex.org/A5012579776,Stephen M Kissler,https://api.openalex.org/works?filter=author.id:A5006381131,23,85,US
https://openalex.org/A5014185306,Kristine Krug,https://api.openalex.org/works?filter=author.id:A5074283953,24,85,DE
https://openalex.org/A5085864488,Yusuf Aytar,https://api.openalex.org/works?filter=author.id:A5056410851,21,81,GB
https://openalex.org/A5074283953,Yonatan Goshen‐Gottstein,https://api.openalex.org/works?filter=author.id:A5048275947,20,68,DE
https://openalex.org/A5006392559,Alessandro Rozza,https://api.openalex.org/works?filter=author.id:A5011098514,14,54,CH
https://openalex.org/A5073086360,Louise Ewing,https://api.openalex.org/works?filter=author.id:A5089724557,21,51,GB
https://openalex.org/A5069054780,Jesse Vig,https://api.openalex.org/works?filter=author.id:A5044735229,17,49,US
https://openalex.org/A5034610780,Jonas Nagel,https://api.openalex.org/works?filter=author.id:A5069054780,7,31,DE
https://openalex.org/A5056410851,Pietro Gravino,https://api.openalex.org/works?filter=author.id:A5073903054,7,31,IT
https://openalex.org/A5006381131,Shupeng Gao,https://api.openalex.org/works?filter=author.id:A5034610780,8,19,CN
https://openalex.org/A5021914264,Travis Wolfe,https://api.openalex.org/works?filter=author.id:A5004059124,5,18,US
https://openalex.org/A5091266296,Matthew Matero,https://api.openalex.org/works?filter=author.id:A5017359123,3,17,US
https://openalex.org/A5009944067,Amalie Sofie Jensen,https://api.openalex.org/works?filter=author.id:A5013468993,7,16,DK
https://openalex.org/A5004059124,F. Wang,https://api.openalex.org/works?filter=author.id:A5012579776,9,15,US
https://openalex.org/A5011098514,Shona M. Tritt,https://api.openalex.org/works?filter=author.id:A5006392559,7,11,US
https://openalex.org/A5013468993,Mandi Wang,https://api.openalex.org/works?filter=author.id:A5009944067,6,9,CN
https://openalex.org/A5014437737,Veronica Dorgali,https://api.openalex.org/works?filter=author.id:A5091266296,3,6,IT
https://openalex.org/A5085276793,Shlomo Havlin,https://api.openalex.org/works?filter=author.id:A5090303125,126,1163,IL
https://openalex.org/A5011019907,Shaoliang Zhang,https://api.openalex.org/works?filter=author.id:A5005224649,36,344,CN
https://openalex.org/A5088555912,Sylvana M. Côté,https://api.openalex.org/works?filter=author.id:A5033045880,50,282,CA
https://openalex.org/A5037588149,Frederick G. Conrad,https://api.openalex.org/works?filter=author.id:A5028869415,36,179,US
https://openalex.org/A5066994350,Örjan Bodin,https://api.openalex.org/works?filter=author.id:A5006168965,45,175,SE
https://openalex.org/A5031436300,Marcel A.L.M. van Assen,https://api.openalex.org/works?filter=author.id:A5043161143,37,164,NL
https://openalex.org/A5029229818,Tomohisa Asai,https://api.openalex.org/works?filter=author.id:A5030215172,30,151,JP
https://openalex.org/A5044199881,Justin C. Clark,https://api.openalex.org/works?filter=author.id:A5011019907,22,134,US
https://openalex.org/A5006168965,Hanna Zagefka,https://api.openalex.org/works?filter=author.id:A5031436300,24,100,GB
https://openalex.org/A5033045880,Andrea Zimmermann,https://api.openalex.org/works?filter=author.id:A5019610966,11,92,IT
https://openalex.org/A5021390822,Ellen Brooks-Pollock,https://api.openalex.org/works?filter=author.id:A5051888884,22,90,GB
https://openalex.org/A5027857617,Yirui Chen,https://api.openalex.org/works?filter=author.id:A5085276793,19,89,US
https://openalex.org/A5074159130,Sujit Kapadia,https://api.openalex.org/works?filter=author.id:A5088555912,18,64,DE
https://openalex.org/A5043161143,Annet Smit,https://api.openalex.org/works?filter=author.id:A5021390822,16,54,NL
https://openalex.org/A5028869415,Ian Gray,https://api.openalex.org/works?filter=author.id:A5006314626,11,48,US
https://openalex.org/A5019610966,Sara B. Soderstrom,https://api.openalex.org/works?filter=author.id:A5027857617,9,44,US
https://openalex.org/A5040017929,Minjung Woo,https://api.openalex.org/works?filter=author.id:A5040017929,9,40,KR
https://openalex.org/A5051888884,Roberto Zanoli,https://api.openalex.org/works?filter=author.id:A5044199881,9,34,IT
https://openalex.org/A5011488053,Luca Ferreri,https://api.openalex.org/works?filter=author.id:A5066994350,6,27,IT
https://openalex.org/A5087834054,Paula M. Gromann,https://api.openalex.org/works?filter=author.id:A5087834054,12,26,GB
https://openalex.org/A5030215172,Adeline Decuyper,https://api.openalex.org/works?filter=author.id:A5011488053,5,16,BE
https://openalex.org/A5006314626,Albert Barqué-Duran,https://api.openalex.org/works?filter=author.id:A5037588149,7,13,GB
https://openalex.org/A5045705475,Shui Yu,https://api.openalex.org/works?filter=author.id:A5005228053,59,795,AU
https://openalex.org/A5065415014,Hai Yang,https://api.openalex.org/works?filter=author.id:A5045705475,73,729,HK
https://openalex.org/A5034692062,Paul M. Salmon,https://api.openalex.org/works?filter=author.id:A5090048784,55,674,AU
https://openalex.org/A5003074159,Nancy L. Keating,https://api.openalex.org/works?filter=author.id:A5066655122,72,490,US
https://openalex.org/A5084485442,Euntai Kim,https://api.openalex.org/works?filter=author.id:A5065415014,35,343,KR
https://openalex.org/A5056122617,Malik Magdon‐Ismail,https://api.openalex.org/works?filter=author.id:A5051863472,31,279,US
https://openalex.org/A5022285979,Michael T. Hannan,https://api.openalex.org/works?filter=author.id:A5061774992,61,213,US
https://openalex.org/A5055200644,Lydia Krabbendam,https://api.openalex.org/works?filter=author.id:A5051708068,40,197,NL
https://openalex.org/A5021614922,Qiyue Xie,https://api.openalex.org/works?filter=author.id:A5071571264,19,197,CN
https://openalex.org/A5066655122,Helga De Valk,https://api.openalex.org/works?filter=author.id:A5034692062,11,156,NL
https://openalex.org/A5077590992,Attila N. Lázár,https://api.openalex.org/works?filter=author.id:A5022285979,21,86,GB
https://openalex.org/A5047143021,Burçin Bozkaya,https://api.openalex.org/works?filter=author.id:A5084485442,17,82,TR
https://openalex.org/A5012787401,Nils Köbis,https://api.openalex.org/works?filter=author.id:A5077590992,18,72,DE
https://openalex.org/A5041728751,Morgan R. Frank,https://api.openalex.org/works?filter=author.id:A5012787401,15,54,US
https://openalex.org/A5029176320,Antonio A. Arechar,https://api.openalex.org/works?filter=author.id:A5021501103,11,44,GB
https://openalex.org/A5061774992,Masanao Ochi,https://api.openalex.org/works?filter=author.id:A5021614922,6,43,JP
https://openalex.org/A5005228053,Péter Rácz,https://api.openalex.org/works?filter=author.id:A5056122617,7,40,HU
https://openalex.org/A5084693056,Giuliana Faiella,https://api.openalex.org/works?filter=author.id:A5055200644,8,31,IT
https://openalex.org/A5051708068,Pauline Ketelaars,https://api.openalex.org/works?filter=author.id:A5029176320,7,19,BE
https://openalex.org/A5090048784,Lee Fiorio,https://api.openalex.org/works?filter=author.id:A5025403362,5,15,US
https://openalex.org/A5025403362,Akshay Patil,https://api.openalex.org/works?filter=author.id:A5003074159,5,11,IN
https://openalex.org/A5021501103,Tejas Santanam,https://api.openalex.org/works?filter=author.id:A5041728751,1,9,US
https://openalex.org/A5071571264,Alessandro Zanardi,https://api.openalex.org/works?filter=author.id:A5084693056,3,9,CH
https://openalex.org/A5019178270,Breanne Chryst,https://api.openalex.org/works?filter=author.id:A5047143021,2,5,US
https://openalex.org/A5044260252,Bonnie Berger,https://api.openalex.org/works?filter=author.id:A5044078921,72,465,US
https://openalex.org/A5044078921,Nicola Santoro,https://api.openalex.org/works?filter=author.id:A5044260252,46,446,US
https://openalex.org/A5041691306,Jing Bai,https://api.openalex.org/works?filter=author.id:A5006792341,25,283,CN
https://openalex.org/A5006792341,Marinko Škare,https://api.openalex.org/works?filter=author.id:A5076081413,23,268,HR
https://openalex.org/A5074815589,Ramón López de Mántaras,https://api.openalex.org/works?filter=author.id:A5074815589,26,265,ES
https://openalex.org/A5060531981,Owen Rambow,https://api.openalex.org/works?filter=author.id:A5021314411,38,254,US
https://openalex.org/A5043628255,Elisabeth A. Lloyd,https://api.openalex.org/works?filter=author.id:A5003402537,37,193,US
https://openalex.org/A5056340606,Hemant Purohit,https://api.openalex.org/works?filter=author.id:A5012073624,14,140,US
https://openalex.org/A5072263566,Vladimir Zolotov,https://api.openalex.org/works?filter=author.id:A5005648967,27,135,US
https://openalex.org/A5080369483,Hasse Karlsson,https://api.openalex.org/works?filter=author.id:A5072263566,22,131,FI
https://openalex.org/A5059880235,Daniel Khashabi,https://api.openalex.org/works?filter=author.id:A5043628255,22,118,US
https://openalex.org/A5090711711,Uwe Serdült,https://api.openalex.org/works?filter=author.id:A5080369483,11,110,CH
https://openalex.org/A5012073624,Lucas Janson,https://api.openalex.org/works?filter=author.id:A5060531981,21,93,US
https://openalex.org/A5076532065,Jack Hessel,https://api.openalex.org/works?filter=author.id:A5043614405,11,84,US
https://openalex.org/A5005648967,Tamás Sebestyén,https://api.openalex.org/works?filter=author.id:A5061884455,7,76,HU
https://openalex.org/A5061884455,Stephan Schlögl,https://api.openalex.org/works?filter=author.id:A5032967174,10,71,DE
https://openalex.org/A5060699528,Punyajoy Saha,https://api.openalex.org/works?filter=author.id:A5090711711,7,51,IN
https://openalex.org/A5036005223,Chikashi Nobata,https://api.openalex.org/works?filter=author.id:A5076532065,17,50,US
https://openalex.org/A5076081413,Federico Pablo-Martí,https://api.openalex.org/works?filter=author.id:A5007655602,7,49,ES
https://openalex.org/A5066399121,Craig K. Allison,https://api.openalex.org/works?filter=author.id:A5066399121,10,45,GB
https://openalex.org/A5003402537,Anselm Spoerri,https://api.openalex.org/works?filter=author.id:A5059880235,13,41,US
https://openalex.org/A5007655602,Wayne Dysinger,https://api.openalex.org/works?filter=author.id:A5041691306,11,37,US
https://openalex.org/A5021314411,Ana Alonso,https://api.openalex.org/works?filter=author.id:A5036005223,10,21,AR
https://openalex.org/A5031388449,Takao Terano,https://api.openalex.org/works?filter=author.id:A5047212595,16,487,JP
https://openalex.org/A5077775930,Gary King,https://api.openalex.org/works?filter=author.id:A5087421071,85,416,US
https://openalex.org/A5085163804,Haizhong Wang,https://api.openalex.org/works?filter=author.id:A5008575896,35,259,CN
https://openalex.org/A5047632353,Audun Jøsang,https://api.openalex.org/works?filter=author.id:A5024678267,37,252,NO
https://openalex.org/A5075267289,René Weber,https://api.openalex.org/works?filter=author.id:A5075267289,30,189,KR
https://openalex.org/A5038628767,Rasmus E. Benestad,https://api.openalex.org/works?filter=author.id:A5055363599,36,144,NO
https://openalex.org/A5078097573,Hoifung Poon,https://api.openalex.org/works?filter=author.id:A5019494985,30,128,US
https://openalex.org/A5047212595,Darrell J. Kemp,https://api.openalex.org/works?filter=author.id:A5073219132,35,122,AU
https://openalex.org/A5063219078,David G. Robinson,https://api.openalex.org/works?filter=author.id:A5014688170,14,116,US
https://openalex.org/A5008575896,Peter Jančovič,https://api.openalex.org/works?filter=author.id:A5031388449,15,112,GB
https://openalex.org/A5055363599,Mary Regina Boland,https://api.openalex.org/works?filter=author.id:A5002364120,21,109,US
https://openalex.org/A5014688170,Harry Alles,https://api.openalex.org/works?filter=author.id:A5018977803,20,107,EE
https://openalex.org/A5019494985,Étienne Espagne,https://api.openalex.org/works?filter=author.id:A5047632353,7,94,US
https://openalex.org/A5018977803,Víctor A. Villagrá,https://api.openalex.org/works?filter=author.id:A5077775930,16,76,ES
https://openalex.org/A5073219132,Marc J. Buehner,https://api.openalex.org/works?filter=author.id:A5038628767,20,68,GB
https://openalex.org/A5041706974,Sandra Jarvis-Selinger,https://api.openalex.org/works?filter=author.id:A5009855289,16,56,CA
https://openalex.org/A5087421071,Sylvia A. Morelli,https://api.openalex.org/works?filter=author.id:A5041706974,17,33,US
https://openalex.org/A5039054108,Irene Martelli,https://api.openalex.org/works?filter=author.id:A5063219078,7,32,IT
https://openalex.org/A5081028196,Yangke Liu,https://api.openalex.org/works?filter=author.id:A5043657920,5,29,CN
